image_id,label,relative_path
IMG_PACKAGING_DAMAGE_0035,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0035.jpg
IMG_PACKAGING_DAMAGE_0036,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0036.jpg
IMG_PACKAGING_DAMAGE_0037,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0037.jpg
IMG_PACKAGING_DAMAGE_0038,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0038.jpg
IMG_PACKAGING_DAMAGE_0039,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0039.jpg
IMG_PACKAGING_DAMAGE_0040,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0040.jpg
IMG_PACKAGING_DAMAGE_0041,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0041.jpg
IMG_PACKAGING_DAMAGE_0042,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0042.jpg
IMG_PACKAGING_DAMAGE_0043,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0043.jpg
IMG_PACKAGING_DAMAGE_0044,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0044.jpg
IMG_PACKAGING_DAMAGE_0045,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0045.jpg
IMG_PACKAGING_DAMAGE_0046,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0046.jpg
IMG_PACKAGING_DAMAGE_0047,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0047.jpg
IMG_PACKAGING_DAMAGE_0048,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0048.jpg
IMG_PACKAGING_DAMAGE_0049,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0049.jpg
IMG_PACKAGING_DAMAGE_0050,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0050.jpg
IMG_PACKAGING_DAMAGE_0051,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0051.jpg
IMG_PACKAGING_DAMAGE_0052,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0052.jpg
IMG_PACKAGING_DAMAGE_0053,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0053.jpg
IMG_PACKAGING_DAMAGE_0054,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0054.jpg
IMG_PACKAGING_DAMAGE_0055,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0055.jpg
IMG_PACKAGING_DAMAGE_0056,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0056.jpg
IMG_PACKAGING_DAMAGE_0057,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0057.jpg
IMG_PACKAGING_DAMAGE_0058,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0058.jpg
IMG_PACKAGING_DAMAGE_0059,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0059.jpg
IMG_PACKAGING_DAMAGE_0060,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0060.jpg
IMG_PACKAGING_DAMAGE_0061,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0061.jpg
IMG_PACKAGING_DAMAGE_0062,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0062.jpg
IMG_PACKAGING_DAMAGE_0063,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0063.jpg
IMG_PACKAGING_DAMAGE_0064,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0064.jpg
IMG_PACKAGING_DAMAGE_0065,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0065.jpg
IMG_PACKAGING_DAMAGE_0066,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0066.jpg
IMG_PACKAGING_DAMAGE_0067,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0067.jpg
IMG_PACKAGING_DAMAGE_0068,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0068.jpg
IMG_PACKAGING_DAMAGE_0069,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0069.jpg
IMG_PACKAGING_DAMAGE_0070,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0070.jpg
IMG_PACKAGING_DAMAGE_0071,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0071.jpg
IMG_PACKAGING_DAMAGE_0072,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0072.jpg
IMG_PACKAGING_DAMAGE_0073,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0073.jpg
IMG_PACKAGING_DAMAGE_0074,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0074.jpg
IMG_PACKAGING_DAMAGE_0075,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0075.jpg
IMG_PACKAGING_DAMAGE_0076,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0076.jpg
IMG_PACKAGING_DAMAGE_0077,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0077.jpg
IMG_PACKAGING_DAMAGE_0078,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0078.jpg
IMG_PACKAGING_DAMAGE_0079,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0079.jpg
IMG_PACKAGING_DAMAGE_0080,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0080.jpg
IMG_PACKAGING_DAMAGE_0081,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0081.jpg
IMG_PACKAGING_DAMAGE_0082,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0082.jpg
IMG_PACKAGING_DAMAGE_0083,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0083.jpg
IMG_PACKAGING_DAMAGE_0084,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0084.jpg
IMG_PACKAGING_DAMAGE_0085,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0085.jpg
IMG_PACKAGING_DAMAGE_0086,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0086.jpg
IMG_PACKAGING_DAMAGE_0087,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0087.jpg
IMG_PACKAGING_DAMAGE_0088,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0088.jpg
IMG_PACKAGING_DAMAGE_0089,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0089.jpg
IMG_PACKAGING_DAMAGE_0090,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0090.jpg
IMG_PACKAGING_DAMAGE_0091,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0091.jpg
IMG_PACKAGING_DAMAGE_0092,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0092.jpg
IMG_PACKAGING_DAMAGE_0093,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0093.jpg
IMG_PACKAGING_DAMAGE_0094,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0094.jpg
IMG_PACKAGING_DAMAGE_0095,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0095.jpg
IMG_PACKAGING_DAMAGE_0096,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0096.jpg
IMG_PACKAGING_DAMAGE_0097,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0097.jpg
IMG_PACKAGING_DAMAGE_0098,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0098.jpg
IMG_PACKAGING_DAMAGE_0099,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0099.jpg
IMG_PACKAGING_DAMAGE_0100,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0100.jpg
IMG_PACKAGING_DAMAGE_0101,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0101.jpg
IMG_PACKAGING_DAMAGE_0102,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0102.jpg
IMG_PACKAGING_DAMAGE_0103,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0103.jpg
IMG_PACKAGING_DAMAGE_0104,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0104.jpg
IMG_PACKAGING_DAMAGE_0105,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0105.jpg
IMG_PACKAGING_DAMAGE_0106,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0106.jpg
IMG_PACKAGING_DAMAGE_0107,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0107.jpg
IMG_PACKAGING_DAMAGE_0108,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0108.jpg
IMG_PACKAGING_DAMAGE_0109,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0109.jpg
IMG_PACKAGING_DAMAGE_0110,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0110.jpg
IMG_PACKAGING_DAMAGE_0111,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0111.jpg
IMG_PACKAGING_DAMAGE_0112,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0112.jpg
IMG_PACKAGING_DAMAGE_0113,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0113.jpg
IMG_PACKAGING_DAMAGE_0114,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0114.jpg
IMG_PACKAGING_DAMAGE_0115,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0115.jpg
IMG_PACKAGING_DAMAGE_0116,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0116.jpg
IMG_PACKAGING_DAMAGE_0117,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0117.jpg
IMG_PACKAGING_DAMAGE_0118,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0118.jpg
IMG_PACKAGING_DAMAGE_0119,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0119.jpg
IMG_PACKAGING_DAMAGE_0120,packaging_damage,data/images/packaging_damage/IMG_PACKAGING_DAMAGE_0120.jpg
IMG_NORMAL_0001,normal,data/images/normal/IMG_NORMAL_0001.jpg
IMG_NORMAL_0002,normal,data/images/normal/IMG_NORMAL_0002.jpg
IMG_NORMAL_0003,normal,data/images/normal/IMG_NORMAL_0003.jpg
IMG_NORMAL_0004,normal,data/images/normal/IMG_NORMAL_0004.jpg
IMG_NORMAL_0005,normal,data/images/normal/IMG_NORMAL_0005.jpg
IMG_NORMAL_0006,normal,data/images/normal/IMG_NORMAL_0006.jpg
IMG_NORMAL_0007,normal,data/images/normal/IMG_NORMAL_0007.jpg
IMG_NORMAL_0008,normal,data/images/normal/IMG_NORMAL_0008.jpg
IMG_NORMAL_0009,normal,data/images/normal/IMG_NORMAL_0009.jpg
IMG_NORMAL_0010,normal,data/images/normal/IMG_NORMAL_0010.jpg
IMG_NORMAL_0011,normal,data/images/normal/IMG_NORMAL_0011.jpg
IMG_NORMAL_0012,normal,data/images/normal/IMG_NORMAL_0012.jpg
IMG_NORMAL_0013,normal,data/images/normal/IMG_NORMAL_0013.jpg
IMG_NORMAL_0014,normal,data/images/normal/IMG_NORMAL_0014.jpg
IMG_NORMAL_0015,normal,data/images/normal/IMG_NORMAL_0015.jpg
IMG_NORMAL_0016,normal,data/images/normal/IMG_NORMAL_0016.jpg
IMG_NORMAL_0017,normal,data/images/normal/IMG_NORMAL_0017.jpg
IMG_NORMAL_0018,normal,data/images/normal/IMG_NORMAL_0018.jpg
IMG_NORMAL_0019,normal,data/images/normal/IMG_NORMAL_0019.jpg
IMG_NORMAL_0020,normal,data/images/normal/IMG_NORMAL_0020.jpg
IMG_NORMAL_0021,normal,data/images/normal/IMG_NORMAL_0021.jpg
IMG_NORMAL_0022,normal,data/images/normal/IMG_NORMAL_0022.jpg
IMG_NORMAL_0023,normal,data/images/normal/IMG_NORMAL_0023.jpg
IMG_NORMAL_0024,normal,data/images/normal/IMG_NORMAL_0024.jpg
IMG_NORMAL_0025,normal,data/images/normal/IMG_NORMAL_0025.jpg
IMG_NORMAL_0026,normal,data/images/normal/IMG_NORMAL_0026.jpg
IMG_NORMAL_0027,normal,data/images/normal/IMG_NORMAL_0027.jpg
IMG_NORMAL_0028,normal,data/images/normal/IMG_NORMAL_0028.jpg
IMG_NORMAL_0029,normal,data/images/normal/IMG_NORMAL_0029.jpg
IMG_NORMAL_0030,normal,data/images/normal/IMG_NORMAL_0030.jpg
IMG_NORMAL_0031,normal,data/images/normal/IMG_NORMAL_0031.jpg
IMG_NORMAL_0032,normal,data/images/normal/IMG_NORMAL_0032.jpg
IMG_NORMAL_0033,normal,data/images/normal/IMG_NORMAL_0033.jpg
IMG_NORMAL_0034,normal,data/images/normal/IMG_NORMAL_0034.jpg
IMG_NORMAL_0035,normal,data/images/normal/IMG_NORMAL_0035.jpg
IMG_NORMAL_0036,normal,data/images/normal/IMG_NORMAL_0036.jpg
IMG_NORMAL_0037,normal,data/images/normal/IMG_NORMAL_0037.jpg
IMG_NORMAL_0038,normal,data/images/normal/IMG_NORMAL_0038.jpg
IMG_NORMAL_0039,normal,data/images/normal/IMG_NORMAL_0039.jpg
IMG_NORMAL_0040,normal,data/images/normal/IMG_NORMAL_0040.jpg
IMG_NORMAL_0041,normal,data/images/normal/IMG_NORMAL_0041.jpg
IMG_NORMAL_0042,normal,data/images/normal/IMG_NORMAL_0042.jpg
IMG_NORMAL_0043,normal,data/images/normal/IMG_NORMAL_0043.jpg
IMG_NORMAL_0044,normal,data/images/normal/IMG_NORMAL_0044.jpg
IMG_NORMAL_0045,normal,data/images/normal/IMG_NORMAL_0045.jpg
IMG_NORMAL_0046,normal,data/images/normal/IMG_NORMAL_0046.jpg
IMG_NORMAL_0047,normal,data/images/normal/IMG_NORMAL_0047.jpg
IMG_NORMAL_0048,normal,data/images/normal/IMG_NORMAL_0048.jpg
IMG_NORMAL_0049,normal,data/images/normal/IMG_NORMAL_0049.jpg
IMG_NORMAL_0050,normal,data/images/normal/IMG_NORMAL_0050.jpg
IMG_NORMAL_0051,normal,data/images/normal/IMG_NORMAL_0051.jpg
IMG_NORMAL_0052,normal,data/images/normal/IMG_NORMAL_0052.jpg
IMG_NORMAL_0053,normal,data/images/normal/IMG_NORMAL_0053.jpg
IMG_NORMAL_0054,normal,data/images/normal/IMG_NORMAL_0054.jpg
IMG_NORMAL_0055,normal,data/images/normal/IMG_NORMAL_0055.jpg
IMG_NORMAL_0056,normal,data/images/normal/IMG_NORMAL_0056.jpg
IMG_NORMAL_0057,normal,data/images/normal/IMG_NORMAL_0057.jpg
IMG_NORMAL_0058,normal,data/images/normal/IMG_NORMAL_0058.jpg
IMG_NORMAL_0059,normal,data/images/normal/IMG_NORMAL_0059.jpg
IMG_NORMAL_0060,normal,data/images/normal/IMG_NORMAL_0060.jpg
IMG_NORMAL_0061,normal,data/images/normal/IMG_NORMAL_0061.jpg
IMG_NORMAL_0062,normal,data/images/normal/IMG_NORMAL_0062.jpg
IMG_NORMAL_0063,normal,data/images/normal/IMG_NORMAL_0063.jpg
IMG_NORMAL_0064,normal,data/images/normal/IMG_NORMAL_0064.jpg
IMG_NORMAL_0065,normal,data/images/normal/IMG_NORMAL_0065.jpg
IMG_NORMAL_0066,normal,data/images/normal/IMG_NORMAL_0066.jpg
IMG_NORMAL_0067,normal,data/images/normal/IMG_NORMAL_0067.jpg
IMG_NORMAL_0068,normal,data/images/normal/IMG_NORMAL_0068.jpg
IMG_NORMAL_0069,normal,data/images/normal/IMG_NORMAL_0069.jpg
IMG_NORMAL_0070,normal,data/images/normal/IMG_NORMAL_0070.jpg
IMG_NORMAL_0071,normal,data/images/normal/IMG_NORMAL_0071.jpg
IMG_NORMAL_0072,normal,data/images/normal/IMG_NORMAL_0072.jpg
IMG_NORMAL_0073,normal,data/images/normal/IMG_NORMAL_0073.jpg
IMG_NORMAL_0074,normal,data/images/normal/IMG_NORMAL_0074.jpg
IMG_NORMAL_0075,normal,data/images/normal/IMG_NORMAL_0075.jpg
IMG_NORMAL_0076,normal,data/images/normal/IMG_NORMAL_0076.jpg
IMG_NORMAL_0077,normal,data/images/normal/IMG_NORMAL_0077.jpg
IMG_NORMAL_0078,normal,data/images/normal/IMG_NORMAL_0078.jpg
IMG_NORMAL_0079,normal,data/images/normal/IMG_NORMAL_0079.jpg
IMG_NORMAL_0080,normal,data/images/normal/IMG_NORMAL_0080.jpg
IMG_NORMAL_0081,normal,data/images/normal/IMG_NORMAL_0081.jpg
IMG_NORMAL_0082,normal,data/images/normal/IMG_NORMAL_0082.jpg
IMG_NORMAL_0083,normal,data/images/normal/IMG_NORMAL_0083.jpg
IMG_NORMAL_0084,normal,data/images/normal/IMG_NORMAL_0084.jpg
IMG_NORMAL_0085,normal,data/images/normal/IMG_NORMAL_0085.jpg
IMG_NORMAL_0086,normal,data/images/normal/IMG_NORMAL_0086.jpg
IMG_NORMAL_0087,normal,data/images/normal/IMG_NORMAL_0087.jpg
IMG_NORMAL_0088,normal,data/images/normal/IMG_NORMAL_0088.jpg
IMG_NORMAL_0089,normal,data/images/normal/IMG_NORMAL_0089.jpg
IMG_NORMAL_0090,normal,data/images/normal/IMG_NORMAL_0090.jpg
IMG_NORMAL_0091,normal,data/images/normal/IMG_NORMAL_0091.jpg
IMG_NORMAL_0092,normal,data/images/normal/IMG_NORMAL_0092.jpg
IMG_NORMAL_0093,normal,data/images/normal/IMG_NORMAL_0093.jpg
IMG_NORMAL_0094,normal,data/images/normal/IMG_NORMAL_0094.jpg
IMG_NORMAL_0095,normal,data/images/normal/IMG_NORMAL_0095.jpg
IMG_NORMAL_0096,normal,data/images/normal/IMG_NORMAL_0096.jpg
IMG_NORMAL_0097,normal,data/images/normal/IMG_NORMAL_0097.jpg
IMG_NORMAL_0098,normal,data/images/normal/IMG_NORMAL_0098.jpg
IMG_NORMAL_0099,normal,data/images/normal/IMG_NORMAL_0099.jpg
IMG_NORMAL_0100,normal,data/images/normal/IMG_NORMAL_0100.jpg
IMG_NORMAL_0101,normal,data/images/normal/IMG_NORMAL_0101.jpg
IMG_NORMAL_0102,normal,data/images/normal/IMG_NORMAL_0102.jpg
IMG_NORMAL_0103,normal,data/images/normal/IMG_NORMAL_0103.jpg
IMG_NORMAL_0104,normal,data/images/normal/IMG_NORMAL_0104.jpg
IMG_NORMAL_0105,normal,data/images/normal/IMG_NORMAL_0105.jpg
IMG_NORMAL_0106,normal,data/images/normal/IMG_NORMAL_0106.jpg
IMG_NORMAL_0107,normal,data/images/normal/IMG_NORMAL_0107.jpg
IMG_NORMAL_0108,normal,data/images/normal/IMG_NORMAL_0108.jpg
IMG_NORMAL_0109,normal,data/images/normal/IMG_NORMAL_0109.jpg
IMG_NORMAL_0110,normal,data/images/normal/IMG_NORMAL_0110.jpg
IMG_NORMAL_0111,normal,data/images/normal/IMG_NORMAL_0111.jpg
IMG_NORMAL_0112,normal,data/images/normal/IMG_NORMAL_0112.jpg
IMG_NORMAL_0113,normal,data/images/normal/IMG_NORMAL_0113.jpg
IMG_NORMAL_0114,normal,data/images/normal/IMG_NORMAL_0114.jpg
IMG_NORMAL_0115,normal,data/images/normal/IMG_NORMAL_0115.jpg
IMG_NORMAL_0116,normal,data/images/normal/IMG_NORMAL_0116.jpg
IMG_NORMAL_0117,normal,data/images/normal/IMG_NORMAL_0117.jpg
IMG_NORMAL_0118,normal,data/images/normal/IMG_NORMAL_0118.jpg
IMG_NORMAL_0119,normal,data/images/normal/IMG_NORMAL_0119.jpg
IMG_NORMAL_0120,normal,data/images/normal/IMG_NORMAL_0120.jpg
